index,mci,longitude,latitude
30084,Robbery,-79.1408215,43.77864596
30085,Robbery,-79.1408215,43.77864596
30086,Robbery,-79.49873816,43.76679669
30087,Robbery,-79.48101466,43.70108131
30088,Robbery,-79.38095933,43.66572255
30089,Robbery,-79.49375544,43.6716724
30090,Robbery,-79.25810431,43.73453068
30091,Robbery,-79.49968174,43.75607895
30092,Robbery,-79.43184851,43.78516756
30093,Robbery,-79.3448428,43.67895197
30094,Robbery,-79.49105341,43.76350215
30095,Robbery,-79.34177866,43.67956734
30096,Robbery,-79.44147513,43.70950413
30097,Robbery,-79.47630457,43.65113521
30098,Robbery,-79.1366758,43.77960242
30099,Robbery,-79.1366758,43.77960242
30872,Robbery,-79.39787443,43.64765068
30873,Robbery,-79.226929,43.75571066
30100,Robbery,-79.31773339,43.72467138
30874,Robbery,-79.26666551,43.75589955
30875,Robbery,-79.40148724,43.71263504
30876,Robbery,-79.20514211,43.82129879
30877,Robbery,-79.23657151,43.78837037
30878,Robbery,-79.28087623,43.71447538
30879,Robbery,-79.28087623,43.71447538
30880,Robbery,-79.54037158,43.60756719
30881,Robbery,-79.48046976,43.6502057
30882,Robbery,-79.50451622,43.76637095
30883,Robbery,-79.57796442,43.73682799
30884,Robbery,-79.51569573,43.70595885
30885,Robbery,-79.41093798,43.76150883
30886,Robbery,-79.23875298,43.79386981
30887,Robbery,-79.42063748,43.77864796
30888,Robbery,-79.26675734,43.70972253
30889,Robbery,-79.19015398,43.80416334
30890,Robbery,-79.25389266,43.77520506
30891,Robbery,-79.25389266,43.77520506
30892,Robbery,-79.38415766,43.66390395
30893,Robbery,-79.38415766,43.66390395
30894,Robbery,-79.33961316,43.72302479
30895,Robbery,-79.25389266,43.77520506
30896,Robbery,-79.25389266,43.77520506
30897,Robbery,-79.48110675,43.67831417
30898,Robbery,-79.43091732,43.77192635
30899,Robbery,-79.32233129,43.79907143
30900,Robbery,-79.38471298,43.65807471
25401,Break and Enter,-79.38158723,43.65790781
25402,Break and Enter,-79.39333196,43.68623254
25403,Break and Enter,-79.39288845,43.68383782
25404,Break and Enter,-79.34964886,43.65839737
25405,Break and Enter,-79.35064929,43.71285552
25406,Break and Enter,-79.55747087,43.60666393
25407,Break and Enter,-79.58104927,43.73634816
25408,Break and Enter,-79.42180241,43.6436177
25901,Break and Enter,-79.31392153,43.68501409
25409,Break and Enter,-79.36608722,43.65176445
25902,Break and Enter,-79.33296556,43.66835781
25903,Break and Enter,-79.39911385,43.77614806
25410,Break and Enter,-79.40346686,43.72993072
25411,Break and Enter,-79.43083467,43.74548264
25904,Break and Enter,-79.39285423,43.68502592
25412,Break and Enter,-79.50326868,43.65862489
25905,Break and Enter,-79.29217488,43.71993402
25906,Break and Enter,-79.3404009,43.66817303
25413,Break and Enter,-79.35939828,43.80192966
25907,Break and Enter,-79.37305398,43.65158511
25414,Break and Enter,-79.46893493,43.71044343
25908,Break and Enter,-79.29790079,43.68904047
25415,Break and Enter,-79.52253438,43.76748932
25909,Break and Enter,-79.49265952,43.61498032
25416,Break and Enter,-79.17329893,43.7930169
25910,Break and Enter,-79.25644831,43.70426736
25911,Break and Enter,-79.18572561,43.75357375
25417,Break and Enter,-79.41865663,43.63533849
25912,Break and Enter,-79.28387777,43.6922181
25418,Break and Enter,-79.38726857,43.78855767
25419,Break and Enter,-79.35144522,43.80108157
25913,Break and Enter,-79.27586403,43.74339696
25914,Break and Enter,-79.38314405,43.64026517
25420,Break and Enter,-79.27352879,43.82670166
25915,Break and Enter,-79.39109337,43.64631602
25421,Break and Enter,-79.30287982,43.75540934
25422,Break and Enter,-79.33873797,43.67373047
25916,Break and Enter,-79.26036639,43.71821608
25917,Break and Enter,-79.40386609,43.63755904
25423,Break and Enter,-79.39093287,43.67032471
25424,Break and Enter,-79.33073401,43.80412261
25918,Break and Enter,-79.36039295,43.72824631
25919,Break and Enter,-79.33066933,43.68365933
25425,Break and Enter,-79.36900002,43.6439387
25426,Break and Enter,-79.44599259,43.66239734
25427,Break and Enter,-79.54678655,43.59013181
25920,Break and Enter,-79.41434172,43.67152854
25428,Break and Enter,-79.45370335,43.68681434
25429,Break and Enter,-79.44682042,43.68727147
25921,Break and Enter,-79.41501888,43.64143715
25922,Break and Enter,-79.38211785,43.65909597
25430,Break and Enter,-79.47949486,43.72922405
25923,Break and Enter,-79.30005499,43.80389362
25431,Break and Enter,-79.38772399,43.6656449
25432,Break and Enter,-79.40313694,43.65823812
25924,Break and Enter,-79.30008808,43.77987304
25925,Break and Enter,-79.33908916,43.75315431
25433,Break and Enter,-79.50265538,43.67470988
25434,Break and Enter,-79.53536338,43.71032468
25926,Break and Enter,-79.4460539,43.78591774
25435,Break and Enter,-79.50660488,43.60090654
25927,Break and Enter,-79.45934632,43.78754078
25436,Break and Enter,-79.38691094,43.66235557
25928,Break and Enter,-79.25878702,43.74901551
25437,Break and Enter,-79.42731127,43.69629539
25438,Break and Enter,-79.59261527,43.71653146
25929,Break and Enter,-79.29075825,43.80657973
25930,Break and Enter,-79.23180391,43.81133137
25439,Break and Enter,-79.59261527,43.71653146
25440,Break and Enter,-79.60147424,43.69974642
25931,Break and Enter,-79.36975881,43.6686733
25932,Break and Enter,-79.44666441,43.65678336
25441,Break and Enter,-79.48132911,43.64423236
25442,Break and Enter,-79.33891366,43.66133899
25933,Break and Enter,-79.3824907,43.65991283
25934,Break and Enter,-79.30398141,43.80171972
25443,Break and Enter,-79.52874918,43.64877079
25935,Break and Enter,-79.37657326,43.71116163
25444,Break and Enter,-79.18052234,43.81122154
25936,Break and Enter,-79.3709217,43.76947713
25445,Break and Enter,-79.32997159,43.78708264
25446,Break and Enter,-79.53402887,43.69573246
25937,Break and Enter,-79.31729127,43.81576321
25447,Break and Enter,-79.45529232,43.71655883
25448,Break and Enter,-79.42637848,43.79662238
25938,Break and Enter,-79.15778198,43.79384894
25939,Break and Enter,-79.58276893,43.72183603
25449,Break and Enter,-79.17046976,43.78804953
25940,Break and Enter,-79.36422081,43.75810695
25450,Break and Enter,-79.26575142,43.79976954
25941,Break and Enter,-79.29006354,43.69177603
25942,Break and Enter,-79.24018819,43.75666189
25451,Break and Enter,-79.22036511,43.76260797
25943,Break and Enter,-79.50086266,43.76336056
25452,Break and Enter,-79.31044124,43.75481908
25453,Break and Enter,-79.35044133,43.79363069
25944,Break and Enter,-79.54985806,43.71557331
25454,Break and Enter,-79.35044133,43.79363069
25945,Break and Enter,-79.39808657,43.67442332
25455,Break and Enter,-79.53013528,43.65743526
25946,Break and Enter,-79.39170515,43.77205279
25456,Break and Enter,-79.37844925,43.65658053
25947,Break and Enter,-79.33819664,43.78916495
25457,Break and Enter,-79.39536562,43.64621485
25948,Break and Enter,-79.57656302,43.72509802
25458,Break and Enter,-79.27637809,43.795281
25949,Break and Enter,-79.41782352,43.78897788
25950,Break and Enter,-79.43509177,43.7417984
25459,Break and Enter,-79.48846484,43.65105565
25951,Break and Enter,-79.30336162,43.69515685
25460,Break and Enter,-79.21173317,43.74316184
25701,Break and Enter,-79.36956195,43.66817464
25952,Break and Enter,-79.53558623,43.72635253
25461,Break and Enter,-79.42818632,43.65322745
25201,Break and Enter,-79.49415466,43.72394605
25001,Break and Enter,-79.50297508,43.66269173
25801,Break and Enter,-79.18731909,43.75012153
25953,Break and Enter,-79.61952955,43.75303665
25202,Break and Enter,-79.5497294,43.66121485
25462,Break and Enter,-79.34160745,43.66484426
25702,Break and Enter,-79.3680266,43.66262105
25954,Break and Enter,-79.21519986,43.82440208
25703,Break and Enter,-79.42790087,43.77480933
25463,Break and Enter,-79.44697323,43.73694061
25203,Break and Enter,-79.56017342,43.62894204
25955,Break and Enter,-79.38607115,43.79486965
25704,Break and Enter,-79.36649958,43.65886664
25956,Break and Enter,-79.35949844,43.77334264
25464,Break and Enter,-79.40752993,43.75260452
25204,Break and Enter,-79.5362143,43.66460752
25705,Break and Enter,-79.37529954,43.66271687
25205,Break and Enter,-79.40976928,43.6615148
25465,Break and Enter,-79.33922729,43.78513789
25957,Break and Enter,-79.32610891,43.72766819
25706,Break and Enter,-79.37345858,43.65730387
25466,Break and Enter,-79.42947136,43.73383642
25206,Break and Enter,-79.4852861,43.65886514
25958,Break and Enter,-79.49170792,43.63218723
25707,Break and Enter,-79.3757901,43.66965602
25959,Break and Enter,-79.41709932,43.70715681
25467,Break and Enter,-79.25877413,43.73604435
25207,Break and Enter,-79.42322785,43.76053058
25708,Break and Enter,-79.36410078,43.64680865
25468,Break and Enter,-79.41549954,43.70012351
25960,Break and Enter,-79.26588598,43.70159755
25709,Break and Enter,-79.36361726,43.77945049
25208,Break and Enter,-79.42818632,43.65322745
25961,Break and Enter,-79.39982185,43.71352861
25469,Break and Enter,-79.17251838,43.77647782
25710,Break and Enter,-79.31066801,43.68616285
25209,Break and Enter,-79.48453969,43.75735904
25470,Break and Enter,-79.37125298,43.65364823
25711,Break and Enter,-79.45549558,43.66484711
25962,Break and Enter,-79.29384275,43.6863466
25210,Break and Enter,-79.50998886,43.62907837
25963,Break and Enter,-79.42995213,43.71100289
25471,Break and Enter,-79.59261527,43.71653146
25712,Break and Enter,-79.25903376,43.75545191
25211,Break and Enter,-79.52641862,43.74673808
25964,Break and Enter,-79.23657151,43.78837037
25713,Break and Enter,-79.37529954,43.66271687
25212,Break and Enter,-79.28511117,43.71605979
25965,Break and Enter,-79.23657151,43.78837037
25714,Break and Enter,-79.37580467,43.65715426
25213,Break and Enter,-79.37485096,43.66065407
25214,Break and Enter,-79.38112959,43.66451402
25715,Break and Enter,-79.37887343,43.66067092
25966,Break and Enter,-79.39947658,43.71183897
25215,Break and Enter,-79.369636,43.65327437
25716,Break and Enter,-79.22754279,43.79614812
25967,Break and Enter,-79.39867839,43.70820973
25002,Break and Enter,-79.21105015,43.76286632
25501,Break and Enter,-79.13887726,43.77406559
25802,Break and Enter,-79.21472856,43.80061435
25301,Break and Enter,-79.52243286,43.65890856
25968,Break and Enter,-79.39664271,43.69830121
25216,Break and Enter,-79.54230139,43.59471639
25717,Break and Enter,-79.20567804,43.76090845
25969,Break and Enter,-79.22119984,43.75960576
25718,Break and Enter,-79.25578488,43.73670371
25217,Break and Enter,-79.38056638,43.67161082
25970,Break and Enter,-79.39504861,43.64392137
25719,Break and Enter,-79.33598264,43.69636275
25218,Break and Enter,-79.39924106,43.64245916
25971,Break and Enter,-79.43152141,43.72693805
25720,Break and Enter,-79.5315064,43.71409085
25219,Break and Enter,-79.50619678,43.71013629
25721,Break and Enter,-79.30173005,43.66920482
25220,Break and Enter,-79.42628888,43.64520731
25722,Break and Enter,-79.41480448,43.71667399
25221,Break and Enter,-79.30691791,43.66849998
25723,Break and Enter,-79.32445406,43.81397201
25222,Break and Enter,-79.30392301,43.78609603
25724,Break and Enter,-79.13864028,43.77914917
25223,Break and Enter,-79.31930987,43.67290803
25725,Break and Enter,-79.4074896,43.66820359
25224,Break and Enter,-79.41304669,43.68765684
25726,Break and Enter,-79.24851369,43.71194247
25225,Break and Enter,-79.47193631,43.6650659
25601,Break and Enter,-79.36531393,43.65426155
25727,Break and Enter,-79.27827028,43.6990376
25226,Break and Enter,-79.39758667,43.6417692
25602,Break and Enter,-79.40386609,43.63755904
25728,Break and Enter,-79.17246071,43.78766618
25227,Break and Enter,-79.46709832,43.67135713
25228,Break and Enter,-79.42160189,43.65495021
25729,Break and Enter,-79.31560763,43.68595007
25229,Break and Enter,-79.55717626,43.60880561
25730,Break and Enter,-79.27874888,43.674773
25302,Break and Enter,-79.41520623,43.77354508
25803,Break and Enter,-79.43478156,43.63395225
25603,Break and Enter,-79.44818272,43.67348081
25003,Break and Enter,-79.237139,43.72102728
25502,Break and Enter,-79.59261527,43.71653146
25804,Break and Enter,-79.43805749,43.66779024
25303,Break and Enter,-79.420725,43.74479283
25731,Break and Enter,-79.23175684,43.77643625
25230,Break and Enter,-79.55753044,43.73843222
25503,Break and Enter,-79.59261527,43.71653146
25805,Break and Enter,-79.32397811,43.66469267
25004,Break and Enter,-79.34911561,43.66297955
25304,Break and Enter,-79.41865663,43.63533849
25005,Break and Enter,-79.30812192,43.80013929
25504,Break and Enter,-79.55985301,43.74980473
25604,Break and Enter,-79.42582447,43.64948288
25305,Break and Enter,-79.42637848,43.79662238
25101,Break and Enter,-79.41427514,43.68632844
25732,Break and Enter,-79.368638,43.65214845
25806,Break and Enter,-79.5990525,43.71812397
25231,Break and Enter,-79.28587555,43.8027481
25006,Break and Enter,-79.28947529,43.78056989
25505,Break and Enter,-79.24217074,43.78670936
25605,Break and Enter,-79.40151348,43.65461469
25232,Break and Enter,-79.58111762,43.71384492
25733,Break and Enter,-79.3051581,43.7971156
25807,Break and Enter,-79.56324908,43.71251082
25102,Break and Enter,-79.40387074,43.66665729
25306,Break and Enter,-79.54160883,43.74823355
25007,Break and Enter,-79.47118007,43.65225656
25506,Break and Enter,-79.56558119,43.63052144
25734,Break and Enter,-79.43059034,43.66606612
25606,Break and Enter,-79.39162015,43.64429373
25233,Break and Enter,-79.24493465,43.7887034
25808,Break and Enter,-79.39616087,43.64662444
25307,Break and Enter,-79.52335114,43.76949247
25103,Break and Enter,-79.36883882,43.65702516
25507,Break and Enter,-79.25352845,43.72387766
25008,Break and Enter,-79.4047727,43.66896208
25607,Break and Enter,-79.44930473,43.66417246
25735,Break and Enter,-79.33482768,43.66865979
25234,Break and Enter,-79.42597074,43.71005299
25104,Break and Enter,-79.32245879,43.68051451
25009,Break and Enter,-79.28792432,43.69017928
25508,Break and Enter,-79.56541568,43.75381748
25608,Break and Enter,-79.25260513,43.72746194
25736,Break and Enter,-79.41421649,43.66612098
25235,Break and Enter,-79.4307792,43.63786074
25105,Break and Enter,-79.52453525,43.64440684
25509,Break and Enter,-79.33621985,43.7829873
25010,Break and Enter,-79.21736041,43.74792183
25609,Break and Enter,-79.24808459,43.73669645
25236,Break and Enter,-79.56221696,43.63031764
25737,Break and Enter,-79.32500814,43.66654943
25106,Break and Enter,-79.43244569,43.63969205
25308,Break and Enter,-79.47562265,43.77957339
25011,Break and Enter,-79.37646148,43.6548295
25809,Break and Enter,-79.3892467,43.75991789
25510,Break and Enter,-79.45529232,43.71655883
25738,Break and Enter,-79.2144863,43.82400685
25610,Break and Enter,-79.31151659,43.68555329
25237,Break and Enter,-79.16810354,43.78496274
25107,Break and Enter,-79.37207645,43.66292143
25309,Break and Enter,-79.41207532,43.70384518
25012,Break and Enter,-79.45318011,43.70698274
25810,Break and Enter,-79.28675463,43.78361711
25511,Break and Enter,-79.40322805,43.66328092
25739,Break and Enter,-79.33045611,43.79680441
25238,Break and Enter,-79.40004842,43.65794851
25611,Break and Enter,-79.48290646,43.67880262
25108,Break and Enter,-79.38095933,43.66572255
25310,Break and Enter,-79.38414015,43.76280303
25013,Break and Enter,-79.35741163,43.65615386
25811,Break and Enter,-79.38272542,43.64598318
25512,Break and Enter,-79.49197372,43.75905172
25740,Break and Enter,-79.29429617,43.80181321
25612,Break and Enter,-79.17244795,43.78219164
25239,Break and Enter,-79.37570159,43.77746197
25109,Break and Enter,-79.39264707,43.68840566
25311,Break and Enter,-79.34205345,43.69086043
25014,Break and Enter,-79.38560343,43.66874188
25812,Break and Enter,-79.54867621,43.70132433
25513,Break and Enter,-79.38396022,43.66605501
25741,Break and Enter,-79.54910512,43.69652835
25613,Break and Enter,-79.41796502,43.66409304
25240,Break and Enter,-79.41930665,43.73516277
25110,Break and Enter,-79.50987163,43.5972021
25312,Break and Enter,-79.59261527,43.71653146
25015,Break and Enter,-79.31874833,43.75849645
25813,Break and Enter,-79.15622374,43.80041115
25514,Break and Enter,-79.42223606,43.67902982
25742,Break and Enter,-79.36359862,43.65356402
25614,Break and Enter,-79.30856749,43.68664348
25241,Break and Enter,-79.4069384,43.76772919
25111,Break and Enter,-79.39090441,43.64772811
25313,Break and Enter,-79.59261527,43.71653146
25016,Break and Enter,-79.3275594,43.74354666
25814,Break and Enter,-79.3709992,43.74978328
25515,Break and Enter,-79.54541261,43.63289187
25615,Break and Enter,-79.28814638,43.77823494
25743,Break and Enter,-79.54985806,43.71557331
25242,Break and Enter,-79.31417715,43.69127334
25112,Break and Enter,-79.38218276,43.75788964
25616,Break and Enter,-79.35313877,43.7862768
25113,Break and Enter,-79.31048039,43.67702087
25114,Break and Enter,-79.32621615,43.66417393
25617,Break and Enter,-79.48333079,43.66847098
25115,Break and Enter,-79.38824615,43.6668124
25618,Break and Enter,-79.17806542,43.76138374
25116,Break and Enter,-79.43145375,43.64965101
25619,Break and Enter,-79.39837487,43.640303
25243,Break and Enter,-79.5729781,43.73126869
25744,Break and Enter,-79.51380034,43.71983033
25620,Break and Enter,-79.38607115,43.79486965
25117,Break and Enter,-79.25129946,43.7187638
25472,Break and Enter,-79.59261527,43.71653146
25815,Break and Enter,-79.38743762,43.65571912
25516,Break and Enter,-79.3958229,43.7683463
25314,Break and Enter,-79.25260513,43.72746194
25017,Break and Enter,-79.42240778,43.70289412
25244,Break and Enter,-79.41628925,43.71209344
25745,Break and Enter,-79.47308995,43.69634056
25118,Break and Enter,-79.2812724,43.75852945
25816,Break and Enter,-79.3832919,43.66352225
25473,Break and Enter,-79.59261527,43.71653146
25621,Break and Enter,-79.34735153,43.68392237
25517,Break and Enter,-79.57107461,43.65597154
25315,Break and Enter,-79.24217074,43.78670936
25018,Break and Enter,-79.38553225,43.66472535
25746,Break and Enter,-79.53055376,43.64677344
25245,Break and Enter,-79.37012259,43.65616273
25817,Break and Enter,-79.41418001,43.70037405
25474,Break and Enter,-79.23657151,43.78837037
25119,Break and Enter,-79.42800109,43.64917227
25316,Break and Enter,-79.55471262,43.63280318
25622,Break and Enter,-79.61574672,43.72125999
25518,Break and Enter,-79.59261527,43.71653146
25019,Break and Enter,-79.43145375,43.64965101
25246,Break and Enter,-79.61904081,43.72351138
25747,Break and Enter,-79.49224057,43.74459861
25317,Break and Enter,-79.47104385,43.63695784
25247,Break and Enter,-79.57743723,43.73141176
25475,Break and Enter,-79.31631581,43.81830714
25818,Break and Enter,-79.37859093,43.76311639
25748,Break and Enter,-79.54985806,43.71557331
25020,Break and Enter,-79.44398821,43.7893057
25519,Break and Enter,-79.59261527,43.71653146
25476,Break and Enter,-79.1743109,43.79254404
25749,Break and Enter,-79.56184253,43.72677431
25819,Break and Enter,-79.41364978,43.66461697
25248,Break and Enter,-79.43035642,43.63834545
25318,Break and Enter,-79.37545043,43.64897655
25520,Break and Enter,-79.49678652,43.75598576
25021,Break and Enter,-79.42890751,43.77341028
25477,Break and Enter,-79.52869637,43.68918475
25820,Break and Enter,-79.26845304,43.73342678
25750,Break and Enter,-79.4513287,43.76143298
25249,Break and Enter,-79.54340725,43.69778447
25319,Break and Enter,-79.53399219,43.64302802
25022,Break and Enter,-79.4244453,43.79264712
25521,Break and Enter,-79.37125298,43.65364823
25821,Break and Enter,-79.39663851,43.64943727
25478,Break and Enter,-79.59261527,43.71653146
25320,Break and Enter,-79.3850215,43.64477561
25751,Break and Enter,-79.40336965,43.64551658
25250,Break and Enter,-79.40019922,43.65343892
25023,Break and Enter,-79.3917096,43.78291523
25522,Break and Enter,-79.45176767,43.7007564
25822,Break and Enter,-79.47648326,43.76270006
25479,Break and Enter,-79.36100974,43.73435471
25321,Break and Enter,-79.45572599,43.69404601
25523,Break and Enter,-79.5148154,43.64937657
25752,Break and Enter,-79.46169946,43.67427927
25024,Break and Enter,-79.38597799,43.74969766
25251,Break and Enter,-79.28597428,43.68063471
25480,Break and Enter,-79.44583307,43.70086855
25823,Break and Enter,-79.25986481,43.71121693
25322,Break and Enter,-79.38334669,43.64067152
25753,Break and Enter,-79.46810692,43.73033608
25025,Break and Enter,-79.46213822,43.76738122
25252,Break and Enter,-79.33897737,43.66174941
25524,Break and Enter,-79.40535481,43.66635887
25481,Break and Enter,-79.40999267,43.66538917
25323,Break and Enter,-79.38357858,43.64792438
25824,Break and Enter,-79.47850193,43.7279765
25754,Break and Enter,-79.58122963,43.65096479
25026,Break and Enter,-79.45574447,43.77273966
25525,Break and Enter,-79.41791999,43.78936169
25253,Break and Enter,-79.40033184,43.74553615
25482,Break and Enter,-79.56435601,43.66707646
25825,Break and Enter,-79.50729522,43.69547565
25972,Break and Enter,-79.43152141,43.72693805
25324,Break and Enter,-79.42336397,43.68257772
25755,Break and Enter,-79.39308115,43.67075334
25027,Break and Enter,-79.40286086,43.7484182
25483,Break and Enter,-79.35079233,43.67249114
25254,Break and Enter,-79.36148229,43.70527196
25826,Break and Enter,-79.42320786,43.68219948
25526,Break and Enter,-79.39652258,43.7767274
25973,Break and Enter,-79.44832372,43.78333934
25325,Break and Enter,-79.42819132,43.68848679
25623,Break and Enter,-79.37012259,43.65616273
25120,Break and Enter,-79.57436249,43.63750051
25028,Break and Enter,-79.39650634,43.75674853
25255,Break and Enter,-79.31319335,43.8130947
25484,Break and Enter,-79.42413915,43.63759363
25756,Break and Enter,-79.40721078,43.69204045
25326,Break and Enter,-79.29998142,43.70413102
25527,Break and Enter,-79.44436447,43.71857816
25827,Break and Enter,-79.28123839,43.72925744
25974,Break and Enter,-79.41825349,43.71712674
25029,Break and Enter,-79.28283678,43.81044285
25528,Break and Enter,-79.54698807,43.61623789
25828,Break and Enter,-79.44383839,43.74347442
25485,Break and Enter,-79.48807473,43.64773282
25327,Break and Enter,-79.55700914,43.68536583
25975,Break and Enter,-79.37120522,43.68579498
25757,Break and Enter,-79.39483428,43.67508488
25256,Break and Enter,-79.33758395,43.66879642
25976,Break and Enter,-79.38740763,43.67009951
25030,Break and Enter,-79.3239724,43.68273584
25257,Break and Enter,-79.22091594,43.81194532
25529,Break and Enter,-79.281961,43.74808934
25758,Break and Enter,-79.34205345,43.69086043
25486,Break and Enter,-79.55171226,43.67893707
25829,Break and Enter,-79.5926893,43.72898803
25328,Break and Enter,-79.50619678,43.71013629
25624,Break and Enter,-79.24018819,43.75666189
25121,Break and Enter,-79.34810682,43.68753449
25031,Break and Enter,-79.20934926,43.74600264
25487,Break and Enter,-79.33615053,43.66153537
25977,Break and Enter,-79.57998275,43.6339323
25329,Break and Enter,-79.45367077,43.7090622
25530,Break and Enter,-79.52252461,43.77124237
25830,Break and Enter,-79.38968498,43.77945202
25759,Break and Enter,-79.24121842,43.74220492
25122,Break and Enter,-79.56522811,43.67176341
25258,Break and Enter,-79.3047532,43.81844743
25625,Break and Enter,-79.42188406,43.65903651
25488,Break and Enter,-79.38695589,43.78688731
25978,Break and Enter,-79.19671481,43.7682608
25032,Break and Enter,-79.35865235,43.67752083
25831,Break and Enter,-79.37352364,43.67526674
25531,Break and Enter,-79.4467201,43.69304907
25330,Break and Enter,-79.42921795,43.67169978
25259,Break and Enter,-79.35783316,43.65428883
25760,Break and Enter,-79.32308229,43.67247504
25626,Break and Enter,-79.49754276,43.62225886
25123,Break and Enter,-79.468403,43.63741008
25979,Break and Enter,-79.22593396,43.74923425
25489,Break and Enter,-79.54063713,43.69684405
25832,Break and Enter,-79.42367673,43.72667652
25033,Break and Enter,-79.51167366,43.76604191
25532,Break and Enter,-79.49197455,43.68689776
25331,Break and Enter,-79.39726194,43.69465684
25627,Break and Enter,-79.51901157,43.67974395
25761,Break and Enter,-79.32762201,43.68075657
25124,Break and Enter,-79.1582553,43.76678128
25260,Break and Enter,-79.40173489,43.70603296
25490,Break and Enter,-79.38019978,43.63996381
25980,Break and Enter,-79.34402329,43.67824035
25833,Break and Enter,-79.47445144,43.77680739
25034,Break and Enter,-79.39128313,43.67113357
25628,Break and Enter,-79.44144162,43.70305588
25332,Break and Enter,-79.34160745,43.66484426
25533,Break and Enter,-79.44653093,43.78907741
25762,Break and Enter,-79.38670844,43.70035304
25125,Break and Enter,-79.23878007,43.75866597
25261,Break and Enter,-79.39906545,43.68076654
25491,Break and Enter,-79.41438446,43.77515706
25981,Break and Enter,-79.31190666,43.68037602
25834,Break and Enter,-79.17989278,43.76984086
25126,Break and Enter,-79.34849961,43.65919163
25534,Break and Enter,-79.42864419,43.64220842
25763,Break and Enter,-79.39088012,43.69949299
25333,Break and Enter,-79.41438832,43.686304
25035,Break and Enter,-79.37157892,43.69982803
25629,Break and Enter,-79.36975881,43.6686733
25262,Break and Enter,-79.52284879,43.77299467
25492,Break and Enter,-79.36489602,43.71063481
25982,Break and Enter,-79.3140835,43.70511918
25127,Break and Enter,-79.58793737,43.7453009
25835,Break and Enter,-79.59755958,43.73403937
25764,Break and Enter,-79.39951157,43.80183514
25535,Break and Enter,-79.55644273,43.60498655
25630,Break and Enter,-79.47445144,43.77680739
25334,Break and Enter,-79.50265538,43.67470988
25036,Break and Enter,-79.43314457,43.64973761
25263,Break and Enter,-79.41427514,43.68632844
25493,Break and Enter,-79.48697881,43.73662559
25983,Break and Enter,-79.32994034,43.68202596
25765,Break and Enter,-79.33211231,43.7816041
25128,Break and Enter,-79.53461789,43.68903743
25836,Break and Enter,-79.40239671,43.64319407
25536,Break and Enter,-79.30005472,43.7483744
25631,Break and Enter,-79.24549141,43.73060389
25335,Break and Enter,-79.46301339,43.68631509
25037,Break and Enter,-79.55763316,43.74879491
25264,Break and Enter,-79.281961,43.74808934
25984,Break and Enter,-79.41302764,43.75388383
25494,Break and Enter,-79.40016493,43.78561082
25129,Break and Enter,-79.52304311,43.69634345
25766,Break and Enter,-79.29939,43.7978167
25537,Break and Enter,-79.49886104,43.77674545
25837,Break and Enter,-79.45527975,43.69107501
25632,Break and Enter,-79.36501492,43.66105204
25336,Break and Enter,-79.24507303,43.71411401
25038,Break and Enter,-79.28858537,43.76406069
25265,Break and Enter,-79.22091594,43.81194532
25985,Break and Enter,-79.34234468,43.69276652
25266,Break and Enter,-79.50896405,43.62930536
25495,Break and Enter,-79.41830144,43.6831675
25039,Break and Enter,-79.19867838,43.75251011
25633,Break and Enter,-79.38052094,43.66464726
25130,Break and Enter,-79.50784239,43.74224745
25538,Break and Enter,-79.281961,43.74808934
25767,Break and Enter,-79.48937025,43.67690689
25337,Break and Enter,-79.38718908,43.67921449
25838,Break and Enter,-79.39422723,43.79512519
25986,Break and Enter,-79.45764749,43.67472276
25496,Break and Enter,-79.30410978,43.72111609
25539,Break and Enter,-79.1556679,43.79917107
25131,Break and Enter,-79.37414434,43.79434247
25267,Break and Enter,-79.40095447,43.7477474
25338,Break and Enter,-79.30118139,43.67812649
25768,Break and Enter,-79.25338551,43.72589401
25839,Break and Enter,-79.44366105,43.63874241
25040,Break and Enter,-79.37577368,43.65316859
25634,Break and Enter,-79.61473054,43.74389799
25987,Break and Enter,-79.25401858,43.7370604
25132,Break and Enter,-79.32234286,43.66785859
25268,Break and Enter,-79.37566601,43.65682099
25540,Break and Enter,-79.22625285,43.76220115
25497,Break and Enter,-79.49382184,43.63448271
25769,Break and Enter,-79.4467201,43.69304907
25635,Break and Enter,-79.37331257,43.64725727
25339,Break and Enter,-79.39077884,43.75694032
25840,Break and Enter,-79.36045908,43.72918254
25041,Break and Enter,-79.53702654,43.61869039
25988,Break and Enter,-79.25401858,43.7370604
25269,Break and Enter,-79.37146499,43.6494502
25133,Break and Enter,-79.21823071,43.77365257
25770,Break and Enter,-79.25883875,43.78962016
25541,Break and Enter,-79.4307792,43.63786074
25841,Break and Enter,-79.34160745,43.66484426
25498,Break and Enter,-79.36589712,43.7474081
25340,Break and Enter,-79.57289417,43.66888632
25636,Break and Enter,-79.42937793,43.7744907
25042,Break and Enter,-79.28824432,43.76153106
25989,Break and Enter,-79.40410886,43.7298022
25134,Break and Enter,-79.36726419,43.66616192
25270,Break and Enter,-79.37721451,43.66359915
25499,Break and Enter,-79.52550889,43.64720389
25771,Break and Enter,-79.32381054,43.67140413
25842,Break and Enter,-79.32696835,43.6648651
25043,Break and Enter,-79.31524544,43.75786942
25542,Break and Enter,-79.34101397,43.78949305
