id,listing_url,longitude,latitude,guest_num,room_type,price,instant_bookable,bedrooms,beds,bathrooms,superhost,pet_allowed,event_allowed,smoking_allowed,Free_parking,Family_kid_friendly,Washer,Hangers,Lock_on_bedroom_door,Wireless_Internet,Laptop_friendly_workspace,TV,Shampoo,Self_Check_in,Heating,Hair_dryer,Indoor_fireplace,Dryer,Iron,Breakfast,Doorman,Buzzer_wireless_intercom,Air_conditioning,Pool,Kitchen,crime_count
16566959,https://www.airbnb.com/rooms/16566959,-79.43322738227742,43.64441080554819,2,Private room,80.0,f,1,1,1.0,f,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,3
17213091,https://www.airbnb.com/rooms/17213091,-79.43965432875753,43.641793623946036,9,Entire home/apt,224.0,t,4,5,2.0,f,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1
9838480,https://www.airbnb.com/rooms/9838480,-79.44231427836964,43.64708327120136,3,Entire home/apt,115.0,f,1,2,1.0,f,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
6833454,https://www.airbnb.com/rooms/6833454,-79.44440095238845,43.640982320598575,2,Entire home/apt,89.0,f,1,1,1.0,f,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0
17423126,https://www.airbnb.com/rooms/17423126,-79.45180496733667,43.65384824787833,3,Entire home/apt,76.0,f,0,2,1.0,f,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3
270902,https://www.airbnb.com/rooms/270902,-79.44189282621855,43.645498248055546,1,Private room,46.0,f,1,1,1.0,t,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1
4890367,https://www.airbnb.com/rooms/4890367,-79.44254566172945,43.640123271039286,7,Entire home/apt,178.0,f,4,4,2.0,f,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,6
3833689,https://www.airbnb.com/rooms/3833689,-79.4411862121014,43.64551329709168,1,Private room,76.0,f,1,1,1.0,f,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,2
4816575,https://www.airbnb.com/rooms/4816575,-79.43635616317009,43.64521403986879,1,Private room,39.0,t,1,1,1.0,t,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
7044501,https://www.airbnb.com/rooms/7044501,-79.44890511106348,43.6472652271729,2,Private room,64.0,f,1,1,1.0,f,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,8
15072657,https://www.airbnb.com/rooms/15072657,-79.4494472739037,43.65227520550661,2,Private room,59.0,f,1,1,2.0,f,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,8
6847735,https://www.airbnb.com/rooms/6847735,-79.44062420140999,43.64131713101917,2,Entire home/apt,58.0,f,1,1,1.0,f,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,2
2194362,https://www.airbnb.com/rooms/2194362,-79.4458987196659,43.64120641141746,2,Entire home/apt,80.0,f,1,1,1.0,f,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
13858309,https://www.airbnb.com/rooms/13858309,-79.44676215600117,43.64838780371513,2,Private room,59.0,f,1,1,2.0,f,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
7075256,https://www.airbnb.com/rooms/7075256,-79.44699204056158,43.64700919181645,6,Entire home/apt,395.0,f,3,5,2.0,f,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1
6912224,https://www.airbnb.com/rooms/6912224,-79.44603980260645,43.64872241417662,1,Private room,50.0,f,1,1,1.0,f,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
11096725,https://www.airbnb.com/rooms/11096725,-79.43041246659601,43.64259796113949,2,Entire home/apt,149.0,f,1,1,1.0,f,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,4
7206782,https://www.airbnb.com/rooms/7206782,-79.43581902675842,43.64395750443902,2,Private room,55.0,f,1,1,1.0,f,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,45
8320116,https://www.airbnb.com/rooms/8320116,-79.44811351993441,43.65375740042922,2,Entire home/apt,109.0,f,1,1,1.0,t,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
11694745,https://www.airbnb.com/rooms/11694745,-79.4385769087442,43.64642983977912,4,Entire home/apt,100.0,f,2,2,1.0,f,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,3
17525751,https://www.airbnb.com/rooms/17525751,-79.43519811815528,43.6423834081108,2,Entire home/apt,58.0,f,1,1,1.0,f,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,21
8153381,https://www.airbnb.com/rooms/8153381,-79.43850461745728,43.640233196394426,6,Entire home/apt,245.0,f,3,4,3.5,f,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,9
5041028,https://www.airbnb.com/rooms/5041028,-79.44755628234878,43.64797672750307,2,Entire home/apt,100.0,f,1,2,1.0,f,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
1966011,https://www.airbnb.com/rooms/1966011,-79.43114235442025,43.643390926862146,2,Entire home/apt,65.0,f,1,1,1.0,f,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,2
6710966,https://www.airbnb.com/rooms/6710966,-79.43628963865582,43.645885518301725,4,Entire home/apt,176.0,t,2,2,1.0,f,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0
2811516,https://www.airbnb.com/rooms/2811516,-79.44613255783048,43.648850853745614,6,Entire home/apt,200.0,f,3,3,2.0,f,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0
7628616,https://www.airbnb.com/rooms/7628616,-79.45061785980208,43.6509396593546,1,Private room,50.0,f,1,1,1.0,f,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,12
11099484,https://www.airbnb.com/rooms/11099484,-79.44778357751579,43.654330701601324,2,Entire home/apt,99.0,f,1,1,1.0,t,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
13392341,https://www.airbnb.com/rooms/13392341,-79.43353991457899,43.641902807005714,2,Entire home/apt,115.0,f,1,1,1.0,f,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,29
6591176,https://www.airbnb.com/rooms/6591176,-79.44691194715388,43.647752810347306,8,Entire home/apt,750.0,f,4,6,3.0,f,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1
6574313,https://www.airbnb.com/rooms/6574313,-79.44848853181112,43.649115772135524,2,Entire home/apt,85.0,f,2,1,1.0,f,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5
17223693,https://www.airbnb.com/rooms/17223693,-79.43943592043179,43.64214250580723,6,Entire home/apt,750.0,f,3,4,3.5,f,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
2739617,https://www.airbnb.com/rooms/2739617,-79.44163704447234,43.64437076335278,6,Entire home/apt,400.0,f,3,3,1.0,f,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,3
13063048,https://www.airbnb.com/rooms/13063048,-79.44410272101409,43.643539162680206,9,Entire home/apt,250.0,f,3,4,2.0,f,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0
9226687,https://www.airbnb.com/rooms/9226687,-79.44908617826479,43.648612432113495,2,Entire home/apt,141.0,f,0,1,1.0,f,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,12
1691193,https://www.airbnb.com/rooms/1691193,-79.43247424919285,43.6440566016822,2,Private room,91.0,f,1,1,1.0,f,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3
12491922,https://www.airbnb.com/rooms/12491922,-79.43029864969706,43.64189956401615,2,Entire home/apt,65.0,f,0,1,1.0,f,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,6
13388488,https://www.airbnb.com/rooms/13388488,-79.44369502859264,43.6442177466066,1,Private room,42.0,f,1,1,1.0,f,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
1886850,https://www.airbnb.com/rooms/1886850,-79.44660804560411,43.64044341059126,2,Entire home/apt,120.0,f,1,1,1.0,f,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,6
3364091,https://www.airbnb.com/rooms/3364091,-79.44510280219029,43.6484732075755,5,Entire home/apt,170.0,f,3,3,2.0,f,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1
4966373,https://www.airbnb.com/rooms/4966373,-79.4509678765079,43.65362336000732,2,Private room,59.0,f,1,1,1.0,f,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,9
8341788,https://www.airbnb.com/rooms/8341788,-79.4445841212968,43.641259426679646,3,Entire home/apt,128.0,f,1,1,1.5,f,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0
7390155,https://www.airbnb.com/rooms/7390155,-79.43879341580582,43.642708793088204,5,Entire home/apt,220.0,f,3,3,2.0,f,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2
16270034,https://www.airbnb.com/rooms/16270034,-79.44410357657307,43.65000543832012,1,Private room,45.0,t,1,1,1.0,f,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
13649584,https://www.airbnb.com/rooms/13649584,-79.43114581188459,43.642200062053654,4,Entire home/apt,128.0,f,0,2,1.0,f,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,5
6570486,https://www.airbnb.com/rooms/6570486,-79.43178430753225,43.64293421630283,7,Entire home/apt,255.0,t,4,4,2.0,t,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,4
19053838,https://www.airbnb.com/rooms/19053838,-79.44126619149709,43.64351000505049,2,Entire home/apt,109.0,f,1,1,1.0,f,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
4832927,https://www.airbnb.com/rooms/4832927,-79.451501400831,43.655268202508104,3,Private room,31.0,f,1,1,1.0,f,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,7
14203884,https://www.airbnb.com/rooms/14203884,-79.43178002376527,43.64267219437209,2,Entire home/apt,170.0,f,1,1,1.0,f,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,4
702286,https://www.airbnb.com/rooms/702286,-79.45178421429387,43.65369046735688,4,Entire home/apt,200.0,f,1,1,1.0,f,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,3
14884481,https://www.airbnb.com/rooms/14884481,-79.43652787325351,43.64061630972827,2,Entire home/apt,350.0,f,1,1,1.0,f,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,34
5714389,https://www.airbnb.com/rooms/5714389,-79.45059860647733,43.652167169853726,3,Entire home/apt,126.0,t,1,2,1.0,f,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,6
17543511,https://www.airbnb.com/rooms/17543511,-79.44110827709619,43.642074885876895,7,Entire home/apt,188.0,t,2,4,1.0,f,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1
5846208,https://www.airbnb.com/rooms/5846208,-79.44972515797075,43.64835473917707,6,Entire home/apt,400.0,f,4,4,1.5,f,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,12
16429884,https://www.airbnb.com/rooms/16429884,-79.4507004102148,43.65083857532328,6,Entire home/apt,100.0,f,1,3,1.0,f,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,12
13464364,https://www.airbnb.com/rooms/13464364,-79.4481072859583,43.64717252848572,1,Private room,50.0,f,1,1,1.0,f,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2
4567809,https://www.airbnb.com/rooms/4567809,-79.44260512613485,43.64234399240343,8,Entire home/apt,405.0,f,5,5,2.5,f,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
5353556,https://www.airbnb.com/rooms/5353556,-79.44955386337472,43.65377609912132,4,Entire home/apt,120.0,f,1,2,1.0,f,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,3
18690017,https://www.airbnb.com/rooms/18690017,-79.44291096042906,43.640579157521735,2,Entire home/apt,80.0,f,1,1,1.0,f,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1
2770851,https://www.airbnb.com/rooms/2770851,-79.43209314868137,43.64377059678834,2,Entire home/apt,141.0,f,1,1,1.0,t,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,2
15083808,https://www.airbnb.com/rooms/15083808,-79.44250719459237,43.64538451806625,7,Entire home/apt,376.0,f,4,4,2.0,f,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1
3087458,https://www.airbnb.com/rooms/3087458,-79.44254667236105,43.643550880422964,4,Entire home/apt,86.0,f,2,3,1.0,f,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2
728817,https://www.airbnb.com/rooms/728817,-79.44661064269788,43.641114948823,6,Entire home/apt,270.0,f,4,4,2.0,f,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,7
9575027,https://www.airbnb.com/rooms/9575027,-79.44561970600348,43.646172337151796,6,Entire home/apt,249.0,f,3,3,3.0,f,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1
9574924,https://www.airbnb.com/rooms/9574924,-79.45105970707442,43.652405325789736,2,Entire home/apt,130.0,f,1,1,1.0,t,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,6
5151195,https://www.airbnb.com/rooms/5151195,-79.43962647421174,43.64492909254074,2,Private room,50.0,f,1,1,1.0,f,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,5
5030986,https://www.airbnb.com/rooms/5030986,-79.43551260856461,43.64560640072319,2,Entire home/apt,91.0,f,0,1,1.0,f,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1252625,https://www.airbnb.com/rooms/1252625,-79.44233554661359,43.641178581416455,4,Entire home/apt,200.0,f,2,2,1.0,f,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,4
629995,https://www.airbnb.com/rooms/629995,-79.4328273876416,43.64371747892949,1,Shared room,64.0,f,1,1,1.0,f,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,5
14697390,https://www.airbnb.com/rooms/14697390,-79.44193443823495,43.64662332613924,2,Private room,95.0,f,1,1,1.5,f,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1
8886607,https://www.airbnb.com/rooms/8886607,-79.45151808734418,43.653940098295145,4,Entire home/apt,101.0,t,2,2,1.0,f,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,10
15374143,https://www.airbnb.com/rooms/15374143,-79.4398507790633,43.64521517649783,4,Entire home/apt,85.0,f,1,2,1.0,t,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,5
11147028,https://www.airbnb.com/rooms/11147028,-79.44666887208858,43.65119961179371,4,Entire home/apt,109.0,f,2,2,1.0,f,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,3
15931038,https://www.airbnb.com/rooms/15931038,-79.44024180422609,43.64194229435813,2,Entire home/apt,85.0,f,1,1,1.0,f,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0
5116831,https://www.airbnb.com/rooms/5116831,-79.44695485448874,43.643483310984784,2,Entire home/apt,99.0,t,1,1,1.0,f,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,6
17122128,https://www.airbnb.com/rooms/17122128,-79.44296331264141,43.63954115908057,3,Entire home/apt,70.0,t,0,2,1.0,f,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2592905,https://www.airbnb.com/rooms/2592905,-79.43301032732604,43.643444449219714,2,Entire home/apt,141.0,f,1,1,1.0,f,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,7
3348401,https://www.airbnb.com/rooms/3348401,-79.44386983984312,43.64692390110746,4,Entire home/apt,176.0,f,3,2,1.0,f,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,4
15144880,https://www.airbnb.com/rooms/15144880,-79.43511117589915,43.6447518781297,1,Private room,68.0,f,1,1,1.0,f,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1
15177644,https://www.airbnb.com/rooms/15177644,-79.44830988384223,43.64483975287096,2,Entire home/apt,70.0,f,1,1,1.0,f,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,6
268403,https://www.airbnb.com/rooms/268403,-79.44352777986369,43.64463490309921,4,Entire home/apt,120.0,f,2,2,1.0,f,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,2
10752614,https://www.airbnb.com/rooms/10752614,-79.44974509410278,43.6512153010462,3,Private room,36.0,f,1,1,1.0,f,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,9
17568243,https://www.airbnb.com/rooms/17568243,-79.44319942941566,43.64123087324505,2,Entire home/apt,65.0,t,1,1,1.0,f,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1
396504,https://www.airbnb.com/rooms/396504,-79.44686246622234,43.642825713280146,6,Entire home/apt,250.0,f,3,3,2.0,f,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,8
2331224,https://www.airbnb.com/rooms/2331224,-79.43698720281539,43.644539762730204,2,Private room,76.0,f,1,1,1.0,f,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0
17238989,https://www.airbnb.com/rooms/17238989,-79.43513943295991,43.64269807970135,4,Entire home/apt,91.0,f,2,3,1.0,f,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,19
16123477,https://www.airbnb.com/rooms/16123477,-79.44637643532049,43.642054159334705,1,Entire home/apt,69.0,f,0,1,1.0,f,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6
18617935,https://www.airbnb.com/rooms/18617935,-79.43138597111944,43.64355068960368,2,Entire home/apt,80.0,t,1,1,1.0,f,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,2
17892749,https://www.airbnb.com/rooms/17892749,-79.44711700118992,43.64691191656925,3,Entire home/apt,72.0,t,1,1,1.0,f,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1
7342139,https://www.airbnb.com/rooms/7342139,-79.45126836706609,43.65310671250595,4,Entire home/apt,97.0,f,2,2,1.0,f,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,3
17893264,https://www.airbnb.com/rooms/17893264,-79.4494298557519,43.651350269176646,4,Entire home/apt,141.0,t,2,2,1.0,f,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,4
3769087,https://www.airbnb.com/rooms/3769087,-79.44018014730862,43.641192927667944,2,Entire home/apt,95.0,f,1,1,1.0,f,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
14975256,https://www.airbnb.com/rooms/14975256,-79.43584870444286,43.64445425971156,2,Private room,45.0,t,1,1,1.0,f,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
10355366,https://www.airbnb.com/rooms/10355366,-79.42977430204805,43.64200707506672,3,Entire home/apt,128.0,f,1,2,1.0,f,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,8
11624771,https://www.airbnb.com/rooms/11624771,-79.4372628411714,43.68030654298233,2,Private room,32.0,f,1,1,2.0,f,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,5
13925894,https://www.airbnb.com/rooms/13925894,-79.44071467944939,43.67935280560822,1,Private room,26.0,f,1,1,2.0,f,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,5
10124283,https://www.airbnb.com/rooms/10124283,-79.4425927298424,43.679189444480976,1,Private room,41.0,f,1,1,1.0,f,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5
14027025,https://www.airbnb.com/rooms/14027025,-79.4404480892843,43.68007285512848,1,Private room,26.0,f,1,1,1.0,f,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,2
12401113,https://www.airbnb.com/rooms/12401113,-79.4481515951273,43.690819992894774,2,Entire home/apt,99.0,t,1,1,1.0,f,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,3
13912049,https://www.airbnb.com/rooms/13912049,-79.44190443920839,43.68025114259439,3,Entire home/apt,69.0,t,1,2,1.0,f,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9879872,https://www.airbnb.com/rooms/9879872,-79.44737586693465,43.69088843351829,2,Entire home/apt,59.0,f,2,2,1.0,f,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,3
5940362,https://www.airbnb.com/rooms/5940362,-79.44097423763623,43.6792348510433,6,Entire home/apt,135.0,f,3,3,1.5,f,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1
11359841,https://www.airbnb.com/rooms/11359841,-79.44061251021232,43.686415730575284,4,Entire home/apt,120.0,f,2,2,1.0,t,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,2
18737647,https://www.airbnb.com/rooms/18737647,-79.43088910096064,43.68479571232437,4,Private room,55.0,f,1,1,1.0,f,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1
16012926,https://www.airbnb.com/rooms/16012926,-79.44070060779384,43.69355465126585,2,Entire home/apt,50.0,f,0,1,1.0,f,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,9
13549308,https://www.airbnb.com/rooms/13549308,-79.43240162009384,43.68681921101936,2,Private room,65.0,f,1,1,1.0,f,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2
17920805,https://www.airbnb.com/rooms/17920805,-79.43943066234965,43.688658220584706,4,Entire home/apt,91.0,f,1,1,1.0,f,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,7
17978119,https://www.airbnb.com/rooms/17978119,-79.44327311838282,43.684249406731546,1,Entire home/apt,38.0,t,0,1,1.0,f,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
18748710,https://www.airbnb.com/rooms/18748710,-79.4323296448517,43.6830281668862,2,Private room,59.0,t,1,1,1.0,f,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
18140972,https://www.airbnb.com/rooms/18140972,-79.43977967003539,43.69315778350753,4,Entire home/apt,100.0,t,1,1,1.0,f,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1
18151107,https://www.airbnb.com/rooms/18151107,-79.43490418027795,43.6858909304865,3,Entire home/apt,107.0,f,1,1,1.0,f,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1
6408997,https://www.airbnb.com/rooms/6408997,-79.4345738566002,43.69056389978611,6,Entire home/apt,276.0,f,4,4,2.0,f,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
6662221,https://www.airbnb.com/rooms/6662221,-79.44176440586476,43.68118608415766,1,Private room,141.0,f,1,1,1.0,t,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1
16631351,https://www.airbnb.com/rooms/16631351,-79.44178680329182,43.689935965007535,2,Private room,45.0,t,1,1,1.0,f,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
14074043,https://www.airbnb.com/rooms/14074043,-79.43995681885512,43.679738241650895,4,Entire home/apt,200.0,f,2,2,1.0,f,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,2
16300782,https://www.airbnb.com/rooms/16300782,-79.44261945696306,43.681811355279294,4,Entire home/apt,50.0,t,1,2,1.0,f,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0
17877312,https://www.airbnb.com/rooms/17877312,-79.44187683182524,43.67954394845468,6,Entire home/apt,250.0,f,2,3,1.0,f,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0
13128570,https://www.airbnb.com/rooms/13128570,-79.44459651474583,43.68788419112021,4,Private room,45.0,f,1,2,1.0,f,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,2
9564423,https://www.airbnb.com/rooms/9564423,-79.43896172598828,43.697443503874815,1,Private room,42.0,f,1,1,1.0,f,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,9
15936508,https://www.airbnb.com/rooms/15936508,-79.43914786898401,43.69665156553795,1,Private room,99.0,f,1,1,1.0,f,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,8
